Bloco,Tratamento,DAS,Inoculacao,Rn,Gn,Bn,MPRI,H,S,V,ICVE,Clof A,Clof B,Clorof Total,NDVI
C,50,42,sem,0.306934831,0.426591625,0.266473544,0.163125396,104.8382069,0.375342766,0.448778446,0.641060745,39.5,7.666666667,47.16666667,0.76974
C,50,42,com,0.309749045,0.396707936,0.293543018,0.123091559,110.5746874,0.260052569,0.248205809,0.778217693,29.51333333,7.46,37.47666667,0.56207
C,50,42,com,0.303321,0.418519944,0.278159056,0.159590481,109.2440359,0.335374432,0.244557638,0.746933954,31.22,8.156666667,39.81333333,0.58344
C,50,42,com,0.311397047,0.400013104,0.288589849,0.124563949,107.7186154,0.278549012,0.306677115,0.73669471,34.62666667,9.943333333,44.93333333,0.55697
C,50,42,com,0.312333846,0.412930423,0.274735731,0.138703341,103.6760236,0.334668226,0.328962645,0.688100952,36.47333333,,,0.61203
C,50,42,com,0.310182571,0.416437944,0.273379485,0.146232277,104.5644557,0.343528875,0.445363332,0.651282907,28.57333333,6.836666667,35.92,0.65126
C,75,42,sem,0.307980368,0.415004928,0.277014704,0.148031448,106.5357141,0.332502615,0.283874459,0.719739387,37.36666667,7.866666667,45.23333333,
C,75,42,sem,0.281291277,0.435963504,0.282745218,0.215644748,120.5640085,0.354782511,0.379833834,0.758261265,37.53333333,7.533333333,45.06666667,0.3082
C,75,42,sem,0.298878558,0.433395268,0.267726174,0.18369728,108.717612,0.382258658,0.408837677,0.673621288,38.8,8.133333333,46.93333333,0.45393
C,75,42,sem,0.300891714,0.434385629,0.264722657,0.181555866,107.209092,0.390581458,0.43217906,0.654685894,38,8.033333333,46.03333333,0.51107
C,75,42,sem,0.277904171,0.454712617,0.267383212,0.24133824,116.6302271,0.411973186,0.424802369,0.702353855,36.4,7,43.4,0.6319
C,75,42,com,0.218717999,0.430664159,0.350617842,0.326381248,157.3396271,0.492137911,0.493888124,0.878767028,32.83666667,9.143333333,42.39333333,0.58838
C,75,42,com,0.272544178,0.414701557,0.312754265,0.206850871,136.9713679,0.342794417,0.393194162,0.848955851,31.35333333,8.74,40.59,0.58097
C,75,42,com,0.296362481,0.425474001,0.278163518,0.17886533,112.5875082,0.346226756,0.384870709,0.715120335,30.72333333,7.533333333,38.66333333,0.5789
C,75,42,com,0.290387572,0.408315205,0.301297223,0.168780829,125.5506846,0.28881519,0.259778991,0.84797241,28.12,7.9,36.69666667,0.57788
C,75,42,com,0.289534187,0.416419687,0.294046126,0.179736246,122.1335481,0.304705814,0.333361108,0.799164071,32.47333333,8.63,41.49333333,0.6301
C,100,42,sem,0.303101635,0.35977427,0.337124095,0.08549509,156.0199868,0.157522757,0.082480066,1.120110097,41,8.7,49.7,
C,100,42,sem,0.31274808,0.37941382,0.3078381,0.096315241,115.8840963,0.188648162,0.121831875,0.873640523,41.36666667,8.666666667,50.03333333,0.45128
C,100,42,sem,0.309533589,0.428644518,0.261821893,0.161357981,102.8398471,0.389186418,0.215473892,0.703112381,42.06666667,8.866666667,,0.62271
C,100,42,sem,0.311175005,0.403992092,0.284832903,0.129783777,106.7360114,0.294954261,0.178938942,0.768346773,40.93333333,8.3,49.23333333,0.74789
C,100,42,sem,0.306481462,0.40963617,0.283882368,0.144047155,109.2174582,0.306989008,0.340472247,0.724276572,41.16666667,8.333333333,49.5,0.66571
C,100,42,com,0.321355956,0.418663616,0.259980428,0.131493361,96.79318325,0.379023116,0.319443351,0.638251085,30.63333333,7.39,38.42,0.67452
C,100,42,com,0.307161595,0.409581364,0.283257041,0.142896094,108.6461037,0.308423025,0.28007336,0.740757337,32.29666667,8.153333333,40.79666667,0.72644
C,100,42,com,0.310395638,0.395253759,0.294350603,0.120255358,110.4591479,0.255287023,0.181242208,0.801485522,33.19333333,8.52,42.02333333,0.65552
C,100,42,com,0.309075341,0.42596797,0.264956689,0.159028219,103.5594182,0.377989174,0.315826673,0.677391486,32.25,8.083333333,40.67333333,0.64375
C,100,42,com,0.31144121,0.413506499,0.275052291,0.140789863,104.2306335,0.334829581,0.321319435,0.69367607,29.65,7.603333333,37.76333333,0.44589
D,0,42,com,0.318689825,0.397475682,0.283834493,0.110010684,101.5971664,0.285907274,0.401677198,0.668567212,35.63333333,6.6,42.23333333,0.38846
D,0,42,sem,0.321483277,0.401065471,0.277451252,0.110140935,98.62768956,0.308214562,0.180243541,0.718445574,37.8,8.366666667,46.16666667,0.48707
D,0,42,sem,0.312627883,0.40834163,0.279030487,0.132756995,104.4109043,0.316673915,0.32204779,0.700486678,37.7,7.666666667,45.36666667,0.61506
D,0,42,sem,0.291232683,0.391415579,0.317351738,0.146756245,135.6428232,0.2559502,0.405926153,0.866279122,37.9,7.166666667,45.06666667,0.65136
D,0,42,sem,0.309906448,0.379104999,0.310988553,0.100431642,120.9382608,0.18253136,0.465351508,0.789251604,37.76666667,7.166666667,44.93333333,0.64964
D,0,42,sem,0.289239948,0.385017906,0.325742146,0.14204945,142.8667628,0.248762346,0.44396351,0.896128953,33.01333333,9.946666667,43.45666667,0.57709
D,0,42,com,0.317412443,0.407245502,0.275342055,0.123966156,100.8630988,0.323891721,0.281945651,0.691738091,29.69333333,8.59,38.91,0.47796
D,0,42,com,0.314382239,0.412340249,0.273277512,0.134794247,102.2649572,0.337252397,0.263355252,0.701269435,32.34,8.336666667,41.04333333,0.45107
D,0,42,com,0.326415716,0.412904522,0.260679762,0.116984227,94.08990989,0.368668185,0.231096251,0.656133576,28.66,7.753333333,37.03,0.43573
D,0,42,com,0.32748581,0.412181329,0.260332861,0.114504909,93.46580436,0.368402101,0.265891834,0.64115649,30.09333333,8.96,39.69,0.40328
D,25,42,sem,0.318010727,0.412409241,0.269580032,0.129238682,99.65512987,0.346328828,0.219264841,0.698441721,37.96666667,8.266666667,46.23333333,0.71632
D,25,42,sem,0.306807373,0.41932242,0.273870207,0.154951702,106.4132013,0.3468744,0.378522877,0.682718693,38.96666667,6.866666667,45.83333333,0.8075
D,25,42,sem,0.277696467,0.398688431,0.323615101,0.178880345,142.7710828,0.30347498,0.442799198,0.877747957,34,6.8,40.8,0.85427
D,25,42,sem,0.294140783,0.405829148,0.300030069,0.15956166,123.1637773,0.275210307,0.474030976,0.767829446,34.5,8.333333333,42.83333333,0.90651
D,25,42,sem,0.297724145,0.387499566,0.314776288,0.13101622,131.3965332,0.231678765,0.465548869,0.830904862,40,7.733333333,47.73333333,0.88202
D,25,42,com,0.310025157,0.419439858,0.270534985,0.149993075,104.0877584,0.355008875,0.2705924,0.7030649,26.14666667,5.596666667,,0.73602
D,25,42,com,0.318991325,0.415797593,0.265211082,0.131747043,98.57168881,0.362163018,0.26545175,0.671748904,33.77666667,9.906666667,44.11666667,0.76815
D,25,42,com,0.320924169,0.413495221,0.26558061,0.126046579,97.55046957,0.357717826,0.27041679,0.665902181,34.81,,46.86,0.7308
D,25,42,com,0.316259614,0.416590031,0.267150356,0.136904504,100.2826426,0.358721199,0.266965795,0.681896795,33.23666667,10.01666667,43.74333333,0.69386
D,25,42,com,0.307026413,0.40936406,0.283609526,0.14285177,108.8273356,0.307194857,0.228230237,0.759454611,33.73333333,9.946666667,44.11333333,0.6097
D,50,42,com,0.328210488,0.412230351,0.259559161,0.113472757,93.01992852,0.370354076,0.273566278,0.635470596,33.73333333,5.833333333,39.56666667,0.49121
D,50,42,sem,0.321825386,0.414801523,0.26337309,0.126218762,96.83963504,0.365062384,0.328158402,0.640257711,35.46666667,6.133333333,41.6,0.67032
D,50,42,sem,0.289792267,0.391188287,0.319019446,0.148897087,137.2948679,0.259200043,0.432223753,0.865608001,35.03333333,5.933333333,40.96666667,0.69925
D,50,42,sem,0.285929679,0.382833745,0.331236576,0.144900368,148.052629,0.253123104,0.422270026,0.930716895,29.26666667,4.566666667,,0.72572
D,50,42,sem,0.300678158,0.377037392,0.32228445,0.112671509,136.9773509,0.202524299,0.483162353,0.865756399,34.4,5.5,39.9,0.7729
D,50,42,sem,0.302187331,0.374370358,0.323442311,0.106691608,137.6675713,0.192811813,0.455731562,0.881972049,,5.56,,0.4456
D,50,42,com,0.312972814,0.412826095,0.274201091,0.137577061,103.2187317,0.335795158,0.289627233,0.698296601,26.64,6.546666667,,0.47702
D,50,42,com,0.324611868,0.403779868,0.271608264,0.108688768,95.93873335,0.327335793,0.275832957,0.665270046,33.33,9.686666667,43.45666667,0.48053
D,50,42,com,0.309920192,0.402568079,0.287511729,0.130034263,108.3143537,0.285805946,0.282505982,0.745642434,26.32333333,6.62,,0.46894
D,50,42,com,0.318937234,0.402774021,0.278288745,0.11616389,100.4080495,0.309069776,0.260163712,0.701411335,27.35666667,6.506666667,34.44333333,0.40525
D,50,42,com,0.326094002,0.398520524,0.275385474,0.099951794,95.29126208,0.308980446,0.226819484,0.684129257,36.03333333,6.666666667,42.7,0.64789
D,75,42,sem,0.325360611,0.406741264,0.267898124,0.111160285,95.16802616,0.34135494,0.237398498,0.669126777,40.13333333,8.566666667,48.7,0.78063
D,75,42,sem,0.319287982,0.411828009,0.268884009,0.12657366,98.84319437,0.347096354,0.323651443,0.658879592,36.4,6.333333333,42.73333333,0.80265
D,75,42,sem,0.307755194,0.406609078,0.285635727,0.138380218,109.029253,0.297517585,0.420363155,0.699757826,37.9,6.833333333,44.73333333,0.8362
D,75,42,sem,0.32441715,0.408313256,0.267269593,0.114497918,95.68941869,0.345430037,0.322072218,0.642440463,36.73333333,6.633333333,43.36666667,0.82046
D,75,42,sem,0.306434312,0.400277244,0.293288444,0.132788167,112.6277135,0.267286742,0.336994629,0.757615729,31.30666667,,44.85,0.52261
D,75,42,com,0.313609374,0.406695091,0.279695535,0.129231071,103.9776582,0.312272163,0.253360327,0.722442826,30.27333333,8.266666667,39.07333333,0.62309
D,75,42,com,0.316777253,0.40413236,0.279090387,0.121173453,101.9163766,0.309408463,0.261970861,0.709075651,33.82,10.64333333,44.97666667,0.51127
D,75,42,com,0.314195922,0.397760602,0.288043476,0.11737329,105.6982509,0.275837089,0.147305748,0.779498226,29.46666667,8.74,38.86666667,0.53456
D,75,42,com,0.305585992,0.410628291,0.283785717,0.146663228,109.6878746,0.308898771,0.22234636,0.765628704,29.51,8.406666667,38.54,0.48951
D,75,42,com,0.324058183,0.393408045,0.282533772,0.09665941,97.52892013,0.281830211,0.160190111,0.72782056,36.16666667,7.2,43.36666667,0.46628
D,100,42,sem,0.303388739,0.393166874,0.303444387,0.128888683,120.0371907,0.228346133,0.370402363,0.800623783,35.76666667,7,42.76666667,0.62653
D,100,42,sem,0.33027526,0.40875237,0.26097237,0.106189683,91.86240776,0.361539187,0.283881115,0.628539943,34.76666667,6.233333333,41,0.71452
D,100,42,sem,0.300265953,0.374596553,0.325137494,0.110141842,140.0764218,0.198428414,0.472783154,0.887798487,35.66666667,6.733333333,42.4,0.73871
D,100,42,sem,0.29165321,0.378472278,0.329874512,0.129556433,146.4144521,0.229393466,0.39102713,0.939940091,34.93333333,6,40.93333333,0.74126
D,100,42,sem,0.309027026,0.37430756,0.316665414,0.095532314,127.0205191,0.174403461,0.458117223,0.828162656,29.60333333,8.48,38.70666667,0.583
D,100,42,com,0.319544771,0.414201284,0.266253945,0.12900446,98.38792138,0.357187059,0.383517923,0.633031236,32.65666667,8.74,41.78,0.62024
D,100,42,com,0.293552675,0.377982011,0.328465314,0.125725949,144.810788,0.223368661,0.437496063,0.91754947,29.69,8.19,38.45666667,0.53688
D,100,42,com,0.300945596,0.380037161,0.319017243,0.116143272,133.7094121,0.208115346,0.469000831,0.850458008,28.74666667,7.313333333,36.61333333,0.5115
D,100,42,com,0.312802277,0.391375558,0.295822165,0.111581587,109.3378277,0.244147573,0.4263195,0.717276685,28.70333333,7.863333333,37.19,0.48679
A,0,53,sem,0.287130816,0.409175958,0.303693226,0.175274959,128.1424344,0.298270559,0.466969847,0.790155611,38.06666667,6.533333333,44.6,0.71327
A,0,53,sem,0.23582108,0.409947067,0.354231854,0.269641648,160.8017583,0.424752368,0.430035713,0.941747074,36.2,5.533333333,41.73333333,0.82975
A,0,53,sem,0.286420283,0.401546181,0.312033536,0.167342311,133.3488222,0.286706494,0.477587642,0.819395411,35.5,5.466666667,40.96666667,0.79667
A,0,53,sem,0.302877862,0.390785847,0.306336291,0.126729975,122.3604882,0.224951813,0.504651597,0.769912687,32.83333333,5.3,38.13333333,0.85281
A,0,53,sem,0.303094281,0.389489264,0.307416455,0.124743048,123.0016841,0.221816082,0.447015172,0.793732271,38.26666667,6.7,44.96666667,0.84801
A,0,53,com,0.245681133,0.407590759,0.346728108,0.247844165,157.4456951,0.397235764,0.439370028,0.929163042,35.63333333,5.566666667,41.2,0.79258
A,0,53,com,0.29226883,0.383685003,0.324046167,0.13524026,140.8567056,0.238258393,0.431367492,0.892661958,32.76666667,4.633333333,37.4,0.70104
A,0,53,com,0.297294495,0.382491206,0.3202143,0.125328778,136.1413307,0.222741621,0.414723228,0.877185777,38.73333333,6.1,44.83333333,0.74299
A,0,53,com,0.294238668,0.38998977,0.315771563,0.139940255,133.4930425,0.245522087,0.487070387,0.830763856,36.36666667,6.2,42.56666667,0.78103
A,0,53,com,0.248235012,0.401071286,0.350693702,0.235383939,160.2229212,0.381070097,0.409475308,0.959945538,36.1,6.5,42.6,0.81163
A,25,53,sem,0.289411297,0.408402659,0.302186044,0.170520181,126.4415165,0.291357952,0.42862351,0.795792382,37.66666667,6.933333333,44.6,0.62567
A,25,53,sem,0.278900713,0.427092706,0.294006581,0.209905628,126.1160662,0.346978514,0.376882712,0.79269107,34.5,5.266666667,39.76666667,0.69378
A,25,53,sem,0.233217186,0.426173752,0.340609062,0.292628478,153.3935906,0.452765018,0.447887644,0.885302394,38.83333333,7.533333333,46.36666667,0.78322
A,25,53,sem,0.233497534,0.416746001,0.349756465,0.281815132,158.0659986,0.439712599,0.440343486,0.918125742,35.83333333,5.933333333,41.76666667,0.85807
A,25,53,sem,0.256262227,0.396508759,0.347229014,0.214847987,158.917235,0.353703491,0.434392607,0.953508162,33.6,5.666666667,39.26666667,0.81506
A,25,53,com,0.249001533,0.40062787,0.350370598,0.233404364,160.112714,0.378471766,0.450358228,0.946571746,35.23333333,6.4,41.63333333,0.85645
A,25,53,com,0.277489842,0.391278857,0.331231301,0.17014704,148.3374235,0.290813093,0.491126591,0.89678357,35.16666667,5.833333333,41,0.79071
A,25,53,com,0.280308342,0.399403886,0.320287772,0.175214656,140.1415248,0.298183239,0.475007743,0.854167032,37.23333333,6.166666667,43.4,0.86082
A,25,53,com,0.282469226,0.39327827,0.324252504,0.163979956,142.624477,0.281757353,0.469902714,0.875138183,33.86666667,5.533333333,39.4,0.81306
A,25,53,com,0.276676925,0.396330082,0.326992993,0.177788873,145.2309602,0.301902789,0.475097128,0.881172029,37.03333333,6.566666667,43.6,0.79859
A,50,53,sem,0.315483116,0.42225295,0.262263934,0.144726331,100.0414368,0.378893778,0.328050091,0.653471137,36.56666667,7.033333333,43.6,0.72018
A,50,53,sem,0.230860662,0.433737543,0.335401795,0.305262458,150.9176086,0.467741113,0.471263234,0.858763043,35.56666667,6.2,41.76666667,0.78922
A,50,53,sem,0.24937092,0.404515149,0.346113932,0.237264925,157.4140937,0.38353132,0.472924073,0.922370945,32.83333333,4.966666667,37.8,0.79013
A,50,53,sem,0.267276661,0.402924666,0.329798673,0.202398891,147.654817,0.33665848,0.452245467,0.89066989,35.7,5.366666667,41.06666667,0.86361
A,50,53,sem,0.247748047,0.407808326,0.344443627,0.244159444,156.2471864,0.392488993,0.43080798,0.926940933,35.23333333,6.2,41.43333333,0.90111
A,50,53,com,0.257383524,0.406666439,0.335950038,0.224806752,151.5775643,0.367089341,0.457460109,0.900581096,33.8,5.566666667,39.36666667,0.89522
A,50,53,com,0.301828975,0.389265923,0.308905101,0.126519452,124.8556994,0.224620093,0.467451278,0.796285651,34,5.333333333,39.33333333,0.85599
A,50,53,com,0.273863945,0.395020942,0.331115113,0.181132807,148.3522224,0.306710314,0.496252368,0.889858119,35.5,5.733333333,41.23333333,0.87249
A,50,53,com,0.28321366,0.390911544,0.325874796,0.159759468,143.7671167,0.275504485,0.495067123,0.875182335,34.6,5.866666667,40.46666667,0.84834
A,50,53,com,0.25176914,0.415816092,0.332414769,0.245731847,149.4960538,0.394518046,0.408674003,0.896136283,35.86666667,5.8,41.66666667,0.73116
A,75,53,sem,0.273698855,0.430243021,0.296058124,0.222382233,128.569825,0.363850565,0.485608992,0.764456954,35.7,6.5,42.2,0.7065
A,75,53,sem,0.275543557,0.404502421,0.319954022,0.189632567,140.6626192,0.318808634,0.472146192,0.85114072,33.96666667,5,38.96666667,0.86223
A,75,53,sem,0.257583944,0.401425251,0.340990805,0.218269043,154.7911999,0.358326503,0.500316715,0.907070038,34.06666667,5.666666667,39.73333333,0.87229
A,75,53,sem,0.244325383,0.42592697,0.329747648,0.270945094,148.2229686,0.426367898,0.46811423,0.858633561,31.83333333,4.7,36.53333333,0.80446
A,75,53,sem,0.239308827,0.440780451,0.319910722,0.296242905,144.0039445,0.457079308,0.439017581,0.834656284,34.06666667,5.766666667,39.83333333,0.83375
A,75,53,com,0.240328152,0.409595448,0.350076399,0.260441836,158.9023454,0.413254826,0.460079606,0.925012663,33.83333333,5.133333333,38.96666667,0.90348
A,75,53,com,0.324803541,0.418060477,0.257135982,0.125537021,94.77044417,0.384931138,0.306002748,0.629524506,34.9,5.9,40.8,0.90649
A,75,53,com,0.232907479,0.421817108,0.345275413,0.288532968,155.689425,0.447847242,0.435743126,0.903744461,36.76666667,6.266666667,43.03333333,0.8659
A,75,53,com,0.228391848,0.434030614,0.337577538,0.31043447,151.8575215,0.473788621,0.46978719,0.86246096,35.56666667,5.9,41.46666667,0.86352
A,75,53,com,0.269418671,0.395042435,0.335538894,0.189061124,151.5801188,0.318000682,0.451053566,0.919093688,35.86666667,6,41.86666667,0.8395
A,100,53,sem,0.261054589,0.427837961,0.31110745,0.242103609,138.0064215,0.389828364,0.350058431,0.853406743,37.33333333,7.9,45.23333333,0.82829
A,100,53,sem,0.323228442,0.418956072,0.257815486,0.128980904,95.64376869,0.384624061,0.202072107,0.669122215,35.13333333,5.833333333,40.96666667,0.88125
A,100,53,sem,0.256887974,0.426749344,0.316362682,0.248467082,141.0082048,0.398035456,0.405733849,0.848789147,34.03333333,5.633333333,39.66666667,0.88139
A,100,53,sem,0.242382188,0.42804024,0.329577573,0.276926971,148.1793494,0.433739716,0.418029883,0.872628741,31.6,5.166666667,36.76666667,0.89086
A,100,53,sem,0.281774143,0.392882495,0.325343362,0.16468874,143.5279623,0.282803009,0.467634361,0.880565112,39.2,7.666666667,46.86666667,0.88541
A,100,53,com,0.24917097,0.417584331,0.333244698,0.252586459,149.9526334,0.403303832,0.438342619,0.885854702,34.3,5.866666667,40.16666667,0.91093
A,100,53,com,0.252104159,0.415084459,0.332811382,0.244279197,149.7117712,0.392643705,0.406594125,0.898652785,39.06666667,6.733333333,45.8,0.88101
A,100,53,com,0.254667848,0.414191332,0.33114082,0.238500851,148.7630272,0.385144429,0.40903106,0.895069433,40.7,,48.96666667,0.87044
A,100,53,com,0.29472577,0.387201725,0.318072505,0.135609658,135.1477653,0.238831463,0.505923216,0.835902692,36.46666667,5.766666667,42.23333333,0.82429
A,100,53,com,0.288089634,0.387754733,0.324155632,0.147467529,141.7123135,0.257031289,0.490131233,0.87156979,33.93333333,5.433333333,39.36666667,0.77765
B,0,53,sem,0.236218002,0.418304397,0.345477601,0.278197346,156.0025576,0.435296391,0.510970948,0.884591763,33.56666667,5.3,38.86666667,0.78504
B,0,53,sem,0.271823022,0.394201181,0.333975797,0.183744312,150.4724841,0.310445948,0.492742997,0.90156193,32.4,5,37.4,0.8217
B,0,53,sem,0.285168479,0.402016944,0.312814578,0.170039208,134.1958727,0.290655572,0.464865913,0.827025465,35.93333333,6.333333333,42.26666667,0.79038
B,0,53,sem,0.306483721,0.39343583,0.300080449,0.124231576,115.8845825,0.237282358,0.438304471,0.75194096,35,6.266666667,41.26666667,0.8518
B,0,53,sem,0.247695571,0.400246356,0.352058073,0.235438978,161.0469872,0.381142222,0.480244062,0.940910057,36.23333333,6.6,42.83333333,0.82873
B,0,53,com,0.243646652,0.409371771,0.346981577,0.25378322,157.4119237,0.40482791,0.457614711,0.920363147,34.23333333,5.933333333,40.16666667,0.82268
B,0,53,com,0.32163675,0.424552399,0.253810852,0.137921664,96.16541526,0.402168372,0.338811073,0.620592492,33.96666667,5.3,39.26666667,0.74663
B,0,53,com,0.240713945,0.418715491,0.340570564,0.269932667,153.6592421,0.425113352,0.399831901,0.912014039,33.23333333,5.433333333,38.66666667,0.76001
B,0,53,com,0.320830894,0.419869161,0.259299945,0.133709004,97.00769166,0.38242679,0.338030998,0.632112357,32,5.766666667,37.76666667,0.71092
B,0,53,com,0.257863725,0.422689048,0.319447227,0.242193302,142.4177333,0.389944627,0.276277986,0.902468758,35.33333333,6.3,41.63333333,0.62449
B,25,53,sem,0.298231402,0.399180213,0.302588385,0.144747821,122.5896193,0.252890319,0.491312203,0.766319267,35.26666667,6.166666667,41.43333333,0.86566
B,25,53,sem,0.273340176,0.399284479,0.327375345,0.187243067,145.7424123,0.315424992,0.502633181,0.870327344,35.7,5.533333333,41.23333333,0.86497
B,25,53,sem,0.262302,0.397709678,0.339988322,0.205159517,154.4233013,0.340468651,0.549624073,0.894542988,38.2,8,46.2,0.86751
B,25,53,sem,0.292306961,0.395885149,0.31180789,0.150507667,131.296353,0.261636964,0.456489402,0.823382061,37.83333333,6.766666667,44.6,0.89991
B,25,53,sem,0.26652295,0.399288257,0.334188793,0.199403834,150.5799056,0.332504913,0.493695968,0.894488071,35.76666667,6.3,42.06666667,0.85631
B,25,53,com,0.272604128,0.399326471,0.328069401,0.188594392,146.2614808,0.317340202,0.489134909,0.877072079,37.53333333,6.966666667,44.5,0.82354
B,25,53,com,0.298208899,0.387814172,0.313976929,0.130615538,130.5583274,0.231052083,0.477669926,0.822416705,39.3,7.733333333,47.03333333,0.83516
B,25,53,com,0.260671442,0.396443874,0.342884685,0.206618883,156.3313413,0.342475798,0.484347933,0.926232875,38.13333333,6.4,44.53333333,0.83652
B,25,53,com,0.252116316,0.397157745,0.350725939,0.223390149,160.7923271,0.365198542,0.487941409,0.942244056,37.03333333,6.133333333,43.16666667,0.81304
B,25,53,com,0.278650562,0.392094409,0.329255029,0.169131118,146.7645013,0.289327887,0.464245125,0.89750067,37.56666667,6.666666667,44.23333333,0.62874
B,50,53,sem,0.234410434,0.434808466,0.330781101,0.299450647,148.8537764,0.460888065,0.397325956,0.874227417,38.43333333,7.133333333,45.56666667,0.8731
B,50,53,sem,0.300063008,0.398724516,0.301212476,0.141189567,120.6990373,0.247442793,0.425902617,0.779435071,40.2,7.033333333,47.23333333,0.91137
B,50,53,sem,0.30358066,0.396963127,0.299456213,0.133299972,117.4620585,0.24563217,0.455124977,0.752314609,36.63333333,5.666666667,42.3,0.88593
B,50,53,sem,0.28251506,0.385160972,0.332323968,0.153736104,149.1149879,0.266501332,0.486747054,0.910667138,40.1,6.566666667,46.66666667,0.88015
B,50,53,sem,0.254222298,0.402805542,0.34297216,0.226144518,155.8384402,0.368870904,0.477494613,0.916980607,38.2,5.933333333,44.13333333,0.89373
B,50,53,com,0.267512706,0.391080618,0.341406676,0.187623997,155.8801744,0.315965318,0.494620643,0.929138982,40.06666667,7,47.06666667,0.88019
B,50,53,com,0.26153919,0.40635126,0.33210955,0.216820095,149.2394246,0.356371654,0.394604357,0.91211591,39.4,6.166666667,45.56666667,0.81476
B,50,53,com,0.282524112,0.387043165,0.330432723,0.156099405,147.502322,0.270044953,0.490672043,0.899218346,39.4,7.3,46.7,0.79117
B,50,53,com,0.29866705,0.403838387,0.297494563,0.14970893,119.3384737,0.263332629,0.442951123,0.760896937,,,,0.83659
B,50,53,com,0.311214853,0.418139087,0.27064606,0.146601298,103.4966599,0.352736761,0.203935103,0.722757489,37.9,7.2,45.1,0.82075
B,75,53,sem,0.257328216,0.4016416,0.341030183,0.218998474,154.8000849,0.359308857,0.482491035,0.912733841,37.23333333,6.3,43.53333333,0.76902
B,75,53,sem,0.257905499,0.401048593,0.341045908,0.21722772,154.8492156,0.356922072,0.490232814,0.911221791,37.56666667,6.166666667,43.73333333,0.81521
B,75,53,sem,0.276858588,0.392297548,0.330843864,0.172514235,148.059128,0.29426378,0.534681026,0.879569109,38.06666667,5.866666667,43.93333333,0.9071
B,75,53,sem,0.256879066,0.398297526,0.344823408,0.215847852,157.3123886,0.35505734,0.487072135,0.926581223,38.53333333,7.1,45.63333333,0.92665
B,75,53,sem,0.305055554,0.390274393,0.304670053,0.12255885,119.729803,0.219343982,0.493000816,0.761050639,35.86666667,6.166666667,42.03333333,0.8906
B,75,53,com,0.24479188,0.402879436,0.352328684,0.244086085,160.8141436,0.392394204,0.446258596,0.947194309,36.9,5.866666667,42.76666667,0.8798
B,75,53,com,0.277344946,0.420431359,0.302223695,0.20506058,130.432332,0.3403324,0.437989652,0.798516716,35.13333333,5.933333333,41.06666667,0.81494
B,75,53,com,0.240180465,0.435475104,0.324344431,0.289044666,145.8575348,0.448463383,0.309652926,0.890947534,36.3,6.6,42.9,0.88339
B,75,53,com,0.327687282,0.425975588,0.24633713,0.130414155,92.82870736,0.421710687,0.323971169,0.600487756,36.4,6.366666667,42.76666667,0.89766
B,75,53,com,0.318463938,0.421850806,0.259685255,0.139652586,98.25234191,0.384414462,0.256572801,0.665517256,35.53333333,5.566666667,41.1,0.87139
B,100,53,sem,0.240835194,0.40890554,0.350259266,0.258672939,159.0636687,0.411024867,0.514480765,0.908518504,37.86666667,5.9,43.76666667,0.86393
B,100,53,sem,0.264297158,0.398775259,0.336927583,0.202810579,152.405466,0.337227794,0.490139413,0.904241298,39.36666667,6.233333333,45.6,0.91284
B,100,53,sem,0.291897355,0.403389446,0.304713199,0.160354102,126.8969072,0.276388219,0.507601232,0.776986334,38.36666667,6.233333333,44.6,0.8401
B,100,53,sem,0.280224482,0.399801992,0.319973526,0.175842433,139.9447421,0.29909183,0.486483397,0.848945714,40.36666667,7.266666667,47.63333333,0.86674
B,100,53,sem,0.253181223,0.400167194,0.346651583,0.224973332,158.1548084,0.367311396,0.46167348,0.935642866,34.6,5.833333333,40.43333333,0.89808
B,100,53,com,0.306458972,0.385037225,0.308503803,0.113635121,121.561372,0.204079628,0.522776926,0.766388771,38.16666667,7,45.16666667,0.81216
B,100,53,com,0.247325594,0.409060253,0.343614152,0.246401807,155.7209365,0.395381017,0.449460027,0.916835966,34.86666667,5.166666667,40.03333333,0.75696
B,100,53,com,0.268192881,0.425216623,0.306590496,0.226451673,134.6720292,0.369279407,0.367310507,0.835981302,36.86666667,6.533333333,43.4,0.76817
B,100,53,com,0.247746516,0.414581182,0.337672302,0.251891422,152.3406835,0.402417362,0.403343279,0.911083583,36.3,6.8,43.1,0.77433
B,100,53,com,0.233098754,0.426064522,0.340836724,0.292743506,153.4996114,0.45290269,0.395061062,0.903454368,36.53333333,6.4,42.93333333,0.6898
C,0,53,sem,0.319943635,0.392130282,0.287926083,0.101375216,101.5645327,0.265738719,0.126697862,0.766768543,31.66666667,4.8,36.46666667,0.68739
C,0,53,sem,0.298234685,0.433901512,0.267863803,0.185302718,109.0250658,0.382662206,0.382667388,0.683918279,33.9,5.533333333,39.43333333,0.72155
C,0,53,sem,0.231008013,0.422831287,0.346160699,0.293379847,156.0183673,0.45366386,0.491825758,0.884938835,35.26666667,5.666666667,40.93333333,0.76882
C,0,53,sem,0.258494186,0.397113524,0.344392291,0.211436406,157.1801394,0.349067281,0.491177344,0.926474788,32.26666667,4.9,37.16666667,0.85946
C,0,53,sem,0.254911426,0.396124306,0.348964268,0.216904961,159.9621514,0.356486279,0.470625268,0.946308103,32.56666667,4.933333333,37.5,0.81896
